time_seconds,detector_response,trigger
-0.0170000,0.000000000000,0
-0.0165000,0.000000000000,0
-0.0160000,0.000000000000,0
-0.0155000,0.000000000000,0
-0.0150000,0.000000000000,0
-0.0145000,0.000000000000,0
-0.0140000,0.000000000000,0
-0.0135000,0.000000000000,0
-0.0130000,0.000000000000,0
-0.0125000,0.000000000000,0
-0.0120000,0.000000000000,0
-0.0115000,0.000000000000,0
-0.0110000,0.000000000000,0
-0.0105000,0.000000000000,0
-0.0100000,0.000000000000,0
-0.0095000,0.000000000000,0
-0.0090000,0.000000000000,0
-0.0085000,0.000000000000,0
-0.0080000,0.000000000000,0
-0.0075000,0.000000000000,0
-0.0070000,0.000000000000,0
-0.0065000,0.000000000000,0
-0.0060000,0.000000000000,0
-0.0055000,0.000000000000,0
-0.0050000,0.000000000000,0
-0.0045000,0.000000000000,0
-0.0040000,0.000000000000,0
-0.0035000,0.000000000000,0
-0.0030000,0.000000000000,0
-0.0025000,0.000000000000,0
-0.0020000,0.000000000000,0
-0.0015000,0.000000000000,0
-0.0010000,0.000000000000,0
-0.0005000,0.000000000000,0
0.0000000,0.000000000000,0
0.0005000,0.000000000000,0
0.0010000,0.000000000000,0
0.0015000,0.000000000000,0
0.0020000,0.000000000000,0
0.0025000,0.000000000000,0
0.0030000,0.031825409939,1
0.0035000,0.039702185222,1
0.0040000,0.043127723962,1
0.0045000,0.044504771351,1
0.0050000,0.046558685105,1
0.0055000,0.051841188721,1
0.0060000,0.062265781230,1
0.0065000,0.078759545241,1
0.0070000,0.101094863946,1
0.0075000,0.127931742263,1
0.0080000,0.157063012925,1
0.0085000,0.185817702016,1
0.0090000,0.211548980035,1
0.0095000,0.232117696129,1
0.0100000,0.246283298770,1
0.0105000,0.253930838887,1
0.0110000,0.256092650175,1
0.0115000,0.254760752263,1
0.0120000,0.252524194735,1
0.0125000,0.252097490885,1
0.0130000,0.255826155380,1
0.0135000,0.265259536270,1
0.0140000,0.280868857250,1
0.0145000,0.301961899625,1
0.0150000,0.326809886234,1
0.0155000,0.352963423789,1
0.0160000,0.377699875741,1
0.0165000,0.398520564741,1
0.0170000,0.413607114823,1
0.0175000,0.422153696377,1
0.0180000,0.424514572376,1
0.0185000,0.422140033508,1
0.0190000,0.417312407827,1
0.0195000,0.412730297103,1
0.0200000,0.411016875569,1
0.0205000,0.414241937846,1
0.0210000,0.423544874949,1
0.0215000,0.438927347945,1
0.0220000,0.459253475857,1
0.0225000,0.482457503686,1
0.0230000,0.505921071914,1
0.0235000,0.526951273415,1
0.0240000,0.543272300044,1
0.0245000,0.553441002372,1
0.0250000,0.557110564342,1
0.0255000,0.555094198546,1
0.0260000,0.549217244203,1
0.0265000,0.541984645365,1
0.0270000,0.536124461672,1
0.0275000,0.534090675705,1
0.0280000,0.537615985301,1
0.0285000,0.547396151915,1
0.0290000,0.562963480211,1
0.0295000,0.582772506376,1
0.0300000,0.604482265691,1
0.0305000,0.625383653658,1
0.0310000,0.642893929860,1
0.0315000,0.655028166849,1
0.0320000,0.660761651565,1
0.0325000,0.660217137157,1
0.0330000,0.654642790451,1
0.0335000,0.646184857552,1
0.0340000,0.637496513616,1
0.0345000,0.631254242947,1
0.0350000,0.629669962070,1
0.0355000,0.634087874955,1
0.0360000,0.644739594321,1
0.0365000,0.660702195166,1
0.0370000,0.680066851638,1
0.0375000,0.700287297895,1
0.0380000,0.718644553533,1
0.0385000,0.732743147452,1
0.0390000,0.740948328704,1
0.0395000,0.742684516863,1
0.0400000,0.738540554441,1
0.0405000,0.730162563353,1
0.0410000,0.719953948516,1
0.0415000,0.710637268226,1
0.0420000,0.704757886484,1
0.0425000,0.704219941482,1
0.0430000,0.709939269968,1
0.0435000,0.721676594362,1
0.0440000,0.738081399487,1
0.0445000,0.756938495813,1
0.0450000,0.775572296016,1
0.0455000,0.791335064590,1
0.0460000,0.802090083559,1
0.0465000,0.806601604594,1
0.0470000,0.804760460114,1
0.0475000,0.797604181790,1
0.0480000,0.787127956909,1
0.0485000,0.775920904328,1
0.0490000,0.766694013562,1
0.0495000,0.761785851294,1
0.0500000,0.762736194790,1
0.0505000,0.770005361820,1
0.0510000,0.782890431538,1
0.0515000,0.799653637734,1
0.0520000,0.817839515507,1
0.0525000,0.834722953651,1
0.0530000,0.847806427760,1
0.0535000,0.855275718478,1
0.0540000,0.856330991637,1
0.0545000,0.851332851102,1
0.0550000,0.841736724242,1
0.0555000,0.829827548209,1
0.0560000,0.818303150447,1
0.0565000,0.809782315152,1
0.0570000,0.806327264713,1
0.0575000,0.809067655850,1
0.0580000,0.817994673864,1
0.0585000,0.831962782352,1
0.0590000,0.848898809296,1
0.0595000,0.866180232124,1
0.0600000,0.881113662350,1
0.0605000,0.891426253929,1
0.0610000,0.895680402164,1
0.0615000,0.893536091872,1
0.0620000,0.885813042357,1
0.0625000,0.874341313957,1
0.0630000,0.861627625654,1
0.0635000,0.850398247666,1
0.0640000,0.843101845734,1
0.0645000,0.841462958664,1
0.0650000,0.846167555122,1
0.0655000,0.856738024369,1
0.0660000,0.871620402739,1
0.0665000,0.888467925709,1
0.0670000,0.904569185538,1
0.0675000,0.917342798258,1
0.0680000,0.924808352498,1
0.0685000,0.925947738779,1
0.0690000,0.920890952639,1
0.0695000,0.910892480996,1
0.0700000,0.898102578924,1
0.0705000,0.885175156130,1
0.0710000,0.874783794916,1
0.0715000,0.869134178283,1
0.0720000,0.869561861625,1
0.0725000,0.876288754743,1
0.0730000,0.888382732036,1
0.0735000,0.903927738020,1
0.0740000,0.920373360845,1
0.0745000,0.935000111409,1
0.0750000,0.945415540874,1
0.0755000,0.949990704475,1
0.0760000,0.948157360350,1
0.0765000,0.940511694169,1
0.0770000,0.928705650153,1
0.0775000,0.915145689771,1
0.0780000,0.902553924775,1
0.0785000,0.893471674179,1
0.0790000,0.889795996739,1
0.0795000,0.892433735723,1
0.0800000,0.901136178446,1
0.0805000,0.914544488786,1
0.0810000,0.930437625797,1
0.0815000,0.946137527909,1
0.0820000,0.958997656889,1
0.0825000,0.966885790852,1
0.0830000,0.968573004580,1
0.0835000,0.963957886919,1
0.0840000,0.954085097869,1
0.0845000,0.940954880569,1
0.0850000,0.927158273312,1
0.0855000,0.915404559186,1
0.0860000,0.908027146827,1
0.0865000,0.906558009980,1
0.0870000,0.911448308359,1
0.0875000,0.921986148776,1
0.0880000,0.936426486959,1
0.0885000,0.952309475908,1
0.0890000,0.966909193864,1
0.0895000,0.977730903627,1
0.0900000,0.982966142840,1
0.0905000,0.981822636474,1
0.0910000,0.974668855308,1
0.0915000,0.962966852827,1
0.0920000,0.949005631176,1
0.0925000,0.935483670375,1
0.0930000,0.925016767766,1
0.0935000,0.919660958087,1
0.0940000,0.920537533875,1
0.0945000,0.927628562723,1
0.0950000,0.939780199192,1
0.0955000,0.954913187284,1
0.0960000,0.970402157712,1
0.0965000,0.983554535911,1
0.0970000,0.992101707683,1
0.0975000,0.994612853545,1
0.0980000,0.990755968164,1
0.0985000,0.981358454760,1
0.0990000,0.968256242047,1
0.0995000,0.953958944870,1
0.1000000,0.941192143481,1
0.1005000,0.932400269993,1
0.1010000,0.929300775867,1
0.1015000,0.932570900568,1
0.1020000,0.941724174988,1
0.1025000,0.955199185520,1
0.1030000,0.970644408138,1
0.1035000,0.985347158611,1
0.1040000,0.996728418038,1
0.1045000,1.002813277233,1
0.1050000,1.002591190620,1
0.1055000,0.996200329098,1
0.1060000,0.984902405801,1
0.1065000,0.970852566575,1
0.1070000,0.956706317287,1
0.1075000,0.945135184686,1
0.1080000,0.938339454604,1
0.1085000,0.937646864337,1
0.1090000,0.943270448018,1
0.1095000,0.954269704104,1
0.1100000,0.968722168098,1
0.1105000,0.984074095514,1
0.1110000,0.997606290302,1
0.1115000,1.006930111351,1
0.1120000,1.010423185160,1
0.1125000,1.007525350423,1
0.1130000,0.998840854053,1
0.1135000,0.986028158038,1
0.1140000,0.971497456418,1
0.1145000,0.957971075506,1
0.1150000,0.947986940623,1
0.1155000,0.943435677340,1
0.1160000,0.945215780263,1
0.1165000,0.953069746798,1
0.1170000,0.965631065205,1
0.1175000,0.980673486299,1
0.1180000,0.995517111485,1
0.1185000,1.007517226414,1
0.1190000,1.014546716706,1
0.1195000,1.015384072799,1
0.1200000,1.009936211603,1
0.1205000,0.999255472155,1
0.1210000,0.985347685260,1
0.1215000,0.970806325339,1
0.1220000,0.958339475431,1
0.1225000,0.950275887235,1
0.1230000,0.948140231150,1
0.1235000,0.952375010998,1
0.1240000,0.962259866349,1
0.1245000,0.976042981768,1
0.1250000,0.991260633861,1
0.1255000,1.005186590527,1
0.1260000,1.015329391726,1
0.1265000,1.019886807434,1
0.1270000,1.018074579360,1
0.1275000,1.010269483751,1
0.1280000,0.997940620520,1
0.1285000,0.983381461624,1
0.1290000,0.969291533237,1
0.1295000,0.958284033151,1
0.1300000,0.952409194325,1
0.1305000,0.952780333357,1
0.1310000,0.959370792895,1
0.1315000,0.971018815817,1
0.1320000,0.985639462125,1
0.1325000,1.000604914793,1
0.1330000,1.013223806528,1
0.1335000,1.021232137962,1
0.1340000,1.023206243460,1
0.1345000,1.018822479353,1
0.1350000,1.008916267278,1
0.1355000,0.995329723091,1
0.1360000,0.980575663942,1
0.1365000,0.967379278839,1
0.1370000,0.958181062279,1
0.1375000,0.954691676170,1
0.1380000,0.957579933526,1
0.1385000,0.966350815891,1
0.1390000,0.979435774217,1
0.1395000,0.994478842236,1
0.1400000,1.008766375094,1
0.1405000,1.019722028626,1
0.1410000,1.025376694756,1
0.1415000,1.024727676504,1
0.1420000,1.017921588851,1
0.1425000,1.006227624233,1
0.1430000,0.991806059057,1
0.1435000,0.977314225798,1
0.1440000,0.965421821622,1
0.1445000,0.958323961551,1
0.1450000,0.957340795582,1
0.1455000,0.962676719857,1
0.1460000,0.973383101923,1
0.1465000,0.987531319014,1
0.1470000,1.002564547074,1
0.1475000,1.015764133969,1
0.1480000,1.024745490134,1
0.1485000,1.027893045879,1
0.1490000,1.024654938867,1
0.1495000,1.015643680587,1
0.1500000,1.002524440193,1
0.1505000,0.987711322807,1
0.1510000,0.973927041326,1
0.1515000,0.963706297865,1
0.1520000,0.958933458392,1
0.1525000,0.960498848983,1
0.1530000,0.968136365491,1
0.1535000,0.980472016728,1
0.1540000,0.995274546844,1
0.1545000,1.009862423243,1
0.1550000,1.021592955164,1
0.1555000,1.028344327400,1
0.1560000,1.028902625894,1
0.1565000,1.023183261507,1
0.1570000,1.012246404112,1
0.1575000,0.998103611838,1
0.1580000,0.983350926402,1
0.1585000,0.970695358191,1
0.1590000,0.962461130505,1
0.1595000,0.960165744321,1
0.1600000,0.964243189661,1
0.1605000,0.973964789953,1
0.1610000,0.987572117454,1
0.1615000,1.002597735868,1
0.1620000,1.016315266490,1
0.1625000,1.026236685555,1
0.1630000,1.030566145415,1
