time_seconds,detector_response,trigger
-0.0175000,0.000000000000,0
-0.0170000,0.000000000000,0
-0.0165000,0.000000000000,0
-0.0160000,0.000000000000,0
-0.0155000,0.000000000000,0
-0.0150000,0.000000000000,0
-0.0145000,0.000000000000,0
-0.0140000,0.000000000000,0
-0.0135000,0.000000000000,0
-0.0130000,0.000000000000,0
-0.0125000,0.000000000000,0
-0.0120000,0.000000000000,0
-0.0115000,0.000000000000,0
-0.0110000,0.000000000000,0
-0.0105000,0.000000000000,0
-0.0100000,0.000000000000,0
-0.0095000,0.000000000000,0
-0.0090000,0.000000000000,0
-0.0085000,0.000000000000,0
-0.0080000,0.000000000000,0
-0.0075000,0.000000000000,0
-0.0070000,0.000000000000,0
-0.0065000,0.000000000000,0
-0.0060000,0.000000000000,0
-0.0055000,0.000000000000,0
-0.0050000,0.000000000000,0
-0.0045000,0.000000000000,0
-0.0040000,0.000000000000,0
-0.0035000,0.000000000000,0
-0.0030000,0.000000000000,0
-0.0025000,0.000000000000,0
-0.0020000,0.000000000000,0
-0.0015000,0.000000000000,0
-0.0010000,0.000000000000,0
-0.0005000,0.000000000000,0
0.0000000,0.000000000000,0
0.0005000,0.000000000000,0
0.0010000,0.000000000000,0
0.0015000,0.000000000000,0
0.0020000,0.000000000000,0
0.0025000,0.000000000000,1
0.0030000,0.016856315365,1
0.0035000,0.033428495362,1
0.0040000,0.049721329468,1
0.0045000,0.065739526423,1
0.0050000,0.081487715599,1
0.0055000,0.096970448331,1
0.0060000,0.112192199238,1
0.0065000,0.127157367511,1
0.0070000,0.141870278189,1
0.0075000,0.156335183404,1
0.0080000,0.170556263615,1
0.0085000,0.184537628813,1
0.0090000,0.198283319710,1
0.0095000,0.211797308906,1
0.0100000,0.225083502039,1
0.0105000,0.238145738910,1
0.0110000,0.250987794597,1
0.0115000,0.263613380544,1
0.0120000,0.276026145632,1
0.0125000,0.288229677237,1
0.0130000,0.300227502265,1
0.0135000,0.312023088171,1
0.0140000,0.323619843961,1
0.0145000,0.335021121178,1
0.0150000,0.346230214870,1
0.0155000,0.357250364544,1
0.0160000,0.368084755101,1
0.0165000,0.378736517753,1
0.0170000,0.389208730934,1
0.0175000,0.399504421188,1
0.0180000,0.409626564040,1
0.0185000,0.419578084859,1
0.0190000,0.429361859706,1
0.0195000,0.438980716158,1
0.0200000,0.448437434132,1
0.0205000,0.457734746686,1
0.0210000,0.466875340807,1
