time_seconds,detector_response,trigger
-0.0170000,0.000000000000,0
-0.0165000,0.000000000000,0
-0.0160000,0.000000000000,0
-0.0155000,0.000000000000,0
-0.0150000,0.000000000000,0
-0.0145000,0.000000000000,0
-0.0140000,0.000000000000,0
-0.0135000,0.000000000000,0
-0.0130000,0.000000000000,0
-0.0125000,0.000000000000,0
-0.0120000,0.000000000000,0
-0.0115000,0.000000000000,0
-0.0110000,0.000000000000,0
-0.0105000,0.000000000000,0
-0.0100000,0.000000000000,0
-0.0095000,0.000000000000,0
-0.0090000,0.000000000000,0
-0.0085000,0.000000000000,0
-0.0080000,0.000000000000,0
-0.0075000,0.000000000000,0
-0.0070000,0.000000000000,0
-0.0065000,0.000000000000,0
-0.0060000,0.000000000000,0
-0.0055000,0.000000000000,0
-0.0050000,0.000000000000,0
-0.0045000,0.000000000000,0
-0.0040000,0.000000000000,0
-0.0035000,0.000000000000,0
-0.0030000,0.000000000000,0
-0.0025000,0.000000000000,0
-0.0020000,0.000000000000,0
-0.0015000,0.000000000000,0
-0.0010000,0.000000000000,0
-0.0005000,0.000000000000,0
0.0000000,0.000000000000,0
0.0005000,0.000000000000,0
0.0010000,0.000000000000,0
0.0015000,0.000000000000,0
0.0020000,0.000000000000,0
0.0025000,0.000000000000,0
0.0030000,0.000000000000,1
0.0035000,0.013902455737,1
0.0040000,0.027611633199,1
0.0045000,0.041130219428,1
0.0050000,0.054460864110,1
0.0055000,0.067606180094,1
0.0060000,0.080568743905,1
0.0065000,0.093351096246,1
0.0070000,0.105955742500,1
0.0075000,0.118385153217,1
0.0080000,0.130641764601,1
0.0085000,0.142727978989,1
0.0090000,0.154646165315,1
0.0095000,0.166398659584,1
0.0100000,0.177987765322,1
0.0105000,0.189415754030,1
0.0110000,0.200684865631,1
0.0115000,0.211797308906,1
0.0120000,0.222755261931,1
0.0125000,0.233560872499,1
0.0130000,0.244216258544,1
0.0135000,0.254723508557,1
0.0140000,0.265084681991,1
0.0145000,0.275301809670,1
0.0150000,0.285376894184,1
0.0155000,0.295311910281,1
0.0160000,0.305108805257,1
0.0165000,0.314769499334,1
0.0170000,0.324295886039,1
0.0175000,0.333689832575,1
0.0180000,0.342953180185,1
0.0185000,0.352087744515,1
0.0190000,0.361095315968,1
0.0195000,0.369977660058,1
0.0200000,0.378736517753,1
0.0205000,0.387373605816,1
0.0210000,0.395890617144,1
0.0215000,0.404289221100,1
0.0220000,0.412571063835,1
0.0225000,0.420737768619,1
0.0230000,0.428790936151,1
0.0235000,0.436732144878,1
0.0240000,0.444562951302,1
0.0245000,0.452284890286,1
0.0250000,0.459899475356,1
0.0255000,0.467408198993,1
0.0260000,0.474812532933,1
0.0265000,0.482113928447,1
0.0270000,0.489313816634,1
0.0275000,0.496413608694,1
0.0280000,0.503414696209,1
0.0285000,0.510318451414,1
0.0290000,0.517126227469,1
0.0295000,0.523839358718,1
0.0300000,0.530459160957,1
0.0305000,0.536986931689,1
0.0310000,0.543423950377,1
0.0315000,0.549771478697,1
0.0320000,0.556030760786,1
0.0325000,0.562203023483,1
0.0435000,0.678256295780,1
0.0440000,0.682729323386,1
0.0445000,0.687140164925,1
0.0450000,0.691489684934,1
0.0455000,0.695778735933,1
0.0460000,0.700008158591,1
0.0465000,0.704178781888,1
0.0470000,0.708291423279,1
0.0475000,0.712346888855,1
0.0480000,0.716345973500,1
0.0485000,0.720289461048,1
0.0490000,0.724178124435,1
0.0495000,0.728012725852,1
0.0500000,0.731794016892,1
0.0505000,0.735522738700,1
0.0510000,0.739199622119,1
0.0515000,0.742825387829,1
0.0520000,0.746400746491,1
0.0525000,0.749926398888,1
0.0530000,0.753403036058,1
0.0535000,0.756831339435,1
0.0540000,0.760211980975,1
0.0545000,0.763545623295,1
0.0550000,0.766832919801,1
0.0555000,0.770074514813,1
0.0560000,0.773271043694,1
0.0565000,0.776423132973,1
0.0570000,0.779531400471,1
0.0575000,0.782596455417,1
0.0580000,0.785618898573,1
0.0585000,0.788599322346,1
0.0590000,0.791538310910,1
0.0595000,0.794436440316,1
0.0600000,0.797294278606,1
0.0605000,0.800112385925,1
0.0610000,0.802891314632,1
0.0615000,0.805631609406,1
0.0620000,0.808333807353,1
0.0625000,0.810998438112,1
0.0630000,0.813626023961,1
0.0635000,0.816217079913,1
0.0640000,0.818772113825,1
0.0645000,0.821291626491,1
0.0650000,0.823776111743,1
0.0655000,0.826226056550,1
0.0660000,0.828641941107,1
0.0665000,0.831024238936,1
0.0670000,0.833373416974,1
0.0675000,0.835689935670,1
0.0680000,0.837974249066,1
0.0685000,0.840226804897,1
0.0690000,0.842448044670,1
0.0695000,0.844638403755,1
0.0700000,0.846798311470,1
0.0705000,0.848928191164,1
0.0710000,0.851028460299,1
0.0715000,0.853099530536,1
0.0720000,0.855141807810,1
0.0725000,0.857155692415,1
0.0730000,0.859141579079,1
0.0735000,0.861099857041,1
0.0740000,0.863030910130,1
0.0745000,0.864935116840,1
0.0750000,0.866812850399,1
0.0755000,0.868664478852,1
0.0760000,0.870490365121,1
0.0765000,0.872290867087,1
0.0770000,0.874066337655,1
0.0775000,0.875817124822,1
0.0780000,0.877543571747,1
0.0785000,0.879246016821,1
0.0790000,0.880924793727,1
0.0795000,0.882580231511,1
0.0800000,0.884212654645,1
0.0805000,0.885822383089,1
0.0810000,0.887409732354,1
0.0815000,0.888975013567,1
0.0820000,0.890518533526,1
0.0825000,0.892040594768,1
0.0830000,0.893541495621,1
0.0835000,0.895021530266,1
0.0840000,0.896480988795,1
0.0845000,0.897920157266,1
0.0850000,0.899339317761,1
0.0855000,0.900738748440,1
0.0860000,0.902118723597,1
0.0865000,0.903479513709,1
0.0870000,0.904821385498,1
0.0875000,0.906144601973,1
0.0880000,0.907449422490,1
0.0885000,0.908736102797,1
0.0890000,0.910004895088,1
0.0895000,0.911256048051,1
0.0900000,0.912489806915,1
0.0905000,0.913706413501,1
0.0910000,0.914906106267,1
0.0915000,0.916089120358,1
0.0920000,0.917255687649,1
0.0925000,0.918406036789,1
0.0930000,0.919540393250,1
0.0935000,0.920658979372,1
0.0940000,0.921762014399,1
0.0945000,0.922849714531,1
0.0950000,0.923922292960,1
0.0955000,0.924979959915,1
0.0960000,0.926022922701,1
0.0965000,0.927051385744,1
0.0970000,0.928065550625,1
0.0975000,0.929065616123,1
0.0980000,0.930051778255,1
0.0985000,0.931024230312,1
0.0990000,0.931983162897,1
0.0995000,0.932928763964,1
0.1000000,0.933861218854,1
0.1005000,0.934780710332,1
0.1010000,0.935687418620,1
0.1015000,0.936581521436,1
0.1020000,0.937463194027,1
0.1025000,0.938332609204,1
0.1030000,0.939189937375,1
0.1035000,0.940035346579,1
0.1040000,0.940869002519,1
0.1045000,0.941691068594,1
0.1050000,0.942501705932,1
0.1055000,0.943301073420,1
0.1060000,0.944089327737,1
0.1065000,0.944866623384,1
0.1070000,0.945633112712,1
0.1075000,0.946388945956,1
0.1080000,0.947134271262,1
0.1085000,0.947869234715,1
0.1090000,0.948593980372,1
0.1095000,0.949308650285,1
0.1100000,0.950013384531,1
0.1105000,0.950708321240,1
0.1110000,0.951393596622,1
0.1115000,0.952069344993,1
0.1120000,0.952735698803,1
0.1125000,0.953392788658,1
0.1130000,0.954040743351,1
0.1135000,0.954679689882,1
0.1140000,0.955309753488,1
0.1145000,0.955931057662,1
0.1150000,0.956543724182,1
0.1155000,0.957147873133,1
0.1160000,0.957743622930,1
0.1165000,0.958331090342,1
0.1170000,0.958910390514,1
0.1175000,0.959481636991,1
0.1180000,0.960044941739,1
0.1185000,0.960600415168,1
0.1190000,0.961148166152,1
0.1195000,0.961688302053,1
0.1200000,0.962220928738,1
0.1205000,0.962746150604,1
0.1210000,0.963264070596,1
0.1215000,0.963774790229,1
0.1220000,0.964278409604,1
0.1225000,0.964775027433,1
0.1230000,0.965264741055,1
0.1235000,0.965747646455,1
0.1240000,0.966223838284,1
0.1245000,0.966693409878,1
0.1250000,0.967156453272,1
0.1255000,0.967613059227,1
0.1260000,0.968063317238,1
0.1265000,0.968507315556,1
0.1270000,0.968945141208,1
0.1275000,0.969376880007,1
0.1280000,0.969802616578,1
0.1285000,0.970222434364,1
0.1290000,0.970636415652,1
0.1295000,0.971044641584,1
0.1300000,0.971447192173,1
0.1305000,0.971844146320,1
0.1310000,0.972235581829,1
0.1315000,0.972621575424,1
0.1320000,0.973002202760,1
0.1325000,0.973377538441,1
0.1330000,0.973747656034,1
0.1335000,0.974112628084,1
0.1340000,0.974472526127,1
0.1345000,0.974827420702,1
0.1350000,0.975177381372,1
0.1355000,0.975522476728,1
0.1360000,0.975862774412,1
0.1365000,0.976198341123,1
0.1370000,0.976529242632,1
0.1375000,0.976855543797,1
0.1380000,0.977177308575,1
0.1385000,0.977494600032,1
0.1390000,0.977807480359,1
0.1395000,0.978116010881,1
0.1400000,0.978420252071,1
0.1405000,0.978720263562,1
0.1410000,0.979016104156,1
0.1415000,0.979307831839,1
0.1420000,0.979595503791,1
0.1425000,0.979879176396,1
0.1430000,0.980158905256,1
0.1435000,0.980434745197,1
0.1440000,0.980706750286,1
0.1445000,0.980974973836,1
0.1450000,0.981239468420,1
0.1455000,0.981500285880,1
0.1460000,0.981757477337,1
0.1465000,0.982011093201,1
0.1470000,0.982261183181,1
0.1475000,0.982507796297,1
0.1480000,0.982750980885,1
0.1485000,0.982990784609,1
0.1490000,0.983227254474,1
0.1495000,0.983460436826,1
0.1500000,0.983690377371,1
0.1505000,0.983917121177,1
0.1510000,0.984140712688,1
0.1515000,0.984361195728,1
0.1520000,0.984578613512,1
0.1525000,0.984793008655,1
0.1530000,0.985004423180,1
0.1535000,0.985212898523,1
0.1540000,0.985418475546,1
0.1545000,0.985621194545,1
0.1550000,0.985821095251,1
0.1555000,0.986018216847,1
0.1560000,0.986212597968,1
0.1565000,0.986404276715,1
0.1570000,0.986593290656,1
0.1575000,0.986779676839,1
0.1580000,0.986963471797,1
0.1585000,0.987144711553,1
0.1590000,0.987323431632,1
0.1595000,0.987499667062,1
0.1600000,0.987673452388,1
0.1605000,0.987844821670,1
0.1610000,0.988013808499,1
0.1615000,0.988180445996,1
0.1620000,0.988344766822,1
0.1625000,0.988506803185,1
0.1630000,0.988666586845,1
