time_seconds,detector_response,trigger
-0.0175000,0.000000000000,0
-0.0170000,0.000000000000,0
-0.0165000,0.000000000000,0
-0.0160000,0.000000000000,0
-0.0155000,0.000000000000,0
-0.0150000,0.000000000000,0
-0.0145000,0.000000000000,0
-0.0140000,0.000000000000,0
-0.0135000,0.000000000000,0
-0.0130000,0.000000000000,0
-0.0125000,0.000000000000,0
-0.0120000,0.000000000000,0
-0.0115000,0.000000000000,0
-0.0110000,0.000000000000,0
-0.0105000,0.000000000000,0
-0.0100000,0.000000000000,0
-0.0095000,0.000000000000,0
-0.0090000,0.000000000000,0
-0.0085000,0.000000000000,0
-0.0080000,0.000000000000,0
-0.0075000,0.000000000000,0
-0.0070000,0.000000000000,0
-0.0065000,0.000000000000,0
-0.0060000,0.000000000000,0
-0.0055000,0.000000000000,0
-0.0050000,0.000000000000,0
-0.0045000,0.000000000000,0
-0.0040000,0.000000000000,0
-0.0035000,0.000000000000,0
-0.0030000,0.000000000000,0
-0.0025000,0.000000000000,0
-0.0020000,0.000000000000,0
-0.0015000,0.000000000000,0
-0.0010000,0.000000000000,0
-0.0005000,0.000000000000,0
0.0000000,0.000000000000,0
0.0005000,0.000000000000,0
0.0010000,0.000000000000,0
0.0015000,0.000000000000,0
0.0020000,0.000000000000,0
0.0025000,0.029451484468,1
0.0030000,0.051511927999,1
0.0035000,0.066967030402,1
0.0040000,0.076025336815,1
0.0045000,0.080011138426,1
0.0050000,0.081123781163,1
0.0055000,0.082037349328,1
0.0060000,0.085413742413,1
0.0065000,0.093417960401,1
0.0070000,0.107324010084,1
0.0075000,0.127283315554,1
0.0080000,0.152297875172,1
0.0085000,0.180403061428,1
0.0090000,0.209026721101,1
0.0095000,0.235459075834,1
0.0100000,0.257347713184,1
0.0105000,0.273127381662,1
0.0110000,0.282306195095,1
0.0115000,0.285556042640,1
0.0120000,0.284590713821,1
0.0125000,0.281853968840,1
0.0130000,0.280074450544,1
0.0135000,0.281768622562,1
0.0140000,0.288782398212,1
0.0145000,0.301955067525,1
0.0150000,0.320966822507,1
0.0155000,0.344397692287,1
0.0160000,0.369987138534,1
0.0165000,0.395046960930,1
0.0170000,0.416952198658,1
0.0175000,0.433620487320,1
0.0180000,0.443892436444,1
0.0185000,0.447743646641,1
0.0190000,0.446289694503,1
0.0195000,0.441583176149,1
0.0200000,0.436239828961,1
0.0205000,0.432961927286,1
0.0210000,0.434045885174,1
